gene	T78_TMZ	T78	T86_TMZ	T86	T111_TMZ	T111
EIF3I	6.027795441	6.430536184	7.413814071	7.538623518	7.592995144	7.709290636
EIF3IP1	0	-3.899695094	-0.298672743	-2.418889825	-2.60823228	-2.490050854
EIF3J	6.038677606	6.599719478	7.273767631	7.294446145	7.051643995	7.141616713
EIF3K	6.316218165	6.519180179	6.288100124	6.579346111	6.756783133	6.878945995
EIF3L	8.436907219	8.860888328	8.000839449	7.847301691	7.821965266	7.88075898
EIF3M	7.173047459	7.186985785	7.503825738	7.718895859	6.91336816	6.896296071
EIF4A2/MIR1248/SNORA4/SNORA63/SNORA81/SNORD2	9.166763139	9.655273108	9.852521707	10.02409939	9.623885147	10.36049487
EIF4A3	6.683177103	7.223480473	6.317810544	6.368873091	6.397956941	6.653389689
EIF4B	9.457565565	9.965202761	9.266924714	9.183665153	9.092347526	9.260726691
EIF4E	7.628438249	7.52022579	7.57814622	7.672757689	7.815677889	7.58814494
EIF4E1B	-4.60823228	-1.905088353	-0.035046947	-3.426625474	-0.194294815	-3.070966521
EIF4E2	5.944483671	6.427187114	5.529446172	5.334246465	5.749480635	5.666955375
EIF4E3	-3.60823228	-0.321928095	5.212608246	5.182970323	2.712375673	2.947853143
EIF4EBP1	2.644548517	3.331275267	2.994398697	3.788790099	4.401698723	4.437227739
EIF4EBP2	8.145438005	8.774810116	7.570144118	7.635304567	6.665819104	6.468501862
EIF4ENIF1	5.959816514	6.374848218	5.519258823	5.389910925	5.449363279	5.521678952
EIF4G1	8.086178696	8.319324387	8.036574763	8.226354387	7.962531672	8.232675145
EIF4G2	10.01465796	10.34816269	10.20515911	10.12406702	9.634629568	9.70591226
EIF4G3	6.740914072	7.185004238	7.641798883	7.639362417	7.321206567	7.308639371
EIF4H	9.126554776	9.081773679	9.137718682	9.434990941	9.234779118	9.617109272
EIF5/SNORA28	8.81420432	8.362623303	8.675759487	8.706371687	8.212506113	8.388486623
EIF5A	5.871326196	7.312683323	7.031648828	7.739213545	7.148130802	7.479586275
EIF5A2	5.841620954	5.423813447	4.1478765	3.954382453	5.206369724	4.956149607
EIF5AL1	-3.60823228	-0.907792562	1.023610215	-0.098505545	0.328836464	-0.373327247
EIF5B	7.059290376	7.452109425	6.706129902	6.736686045	6.959689025	6.627650609
EIF6	4.898450233	5.008809555	5.879558745	6.288432393	5.731807767	6.033995561
ELAC1	3.970301497	3.807148808	3.445726703	3.437360921	4.122921152	3.597888675
ELAC2	5.577761138	5.846117173	5.477742079	5.455853235	5.920555325	6.081552675
ELANE	0	-3.899695094	-3.625934282	0	-4.184424571	0
ELAVL1	6.557747043	6.968666793	6.619295618	6.913619478	6.691199135	6.69034725
ELAVL2	2.31556623	1.3021728	5.637088528	5.553759831	6.265961908	6.317792458
ELAVL3	4.223190835	4.364362316	3.771991189	3.971681494	3.034391815	3.401220862
ELAVL4	0.981852653	1.584962501	3.918863237	3.687844549	-0.288064643	0
ELF1	4.421761895	4.584782153	4.990728004	4.864730922	4.397939833	4.120268986
ELF2	5.570280761	6.050022751	5.464504909	5.455853235	6.080465803	6.056041549
ELF3	-3.60823228	-0.736965594	-0.298672743	0	-0.386468347	-2.490050854
ELF4	3.955033761	3.938379898	1.994579724	1.533563348	3.081680489	2.693765712
ELF5	-4.60823228	-1.321928095	0.379620962	0	-1.194294815	0
ELFN1	-1.795859283	-2.321928095	-1.035046947	-0.836501268	-0.610433188	-3.070966521
ELFN2	-1.142417045	0.736388401	-0.298672743	-3.426625474	1.975263322	0.094911647
ELK1	4.987184413	5.206643224	4.456543339	4.629181737	4.305313938	4.510455622
ELK2AP	0	0	0	0	-2.60823228	0
ELK3	3.321495221	3.624334889	3.692538788	4.030512652	3.360083296	3.182851176
ELK4	7.805743872	7.65037684	6.503825738	6.560913617	7.286289758	7.114679353
ELL	3.003961966	2.468061924	2.789103218	3.461921397	4.029541229	4.187609409
ELL2	3.368209598	1.45048546	4.467149032	4.860118579	5.022234635	6.17813697
ELL3	0.888304895	1.378511623	1.627606838	0.82700601	1.663572335	1.510455622
ELMO1	-0.696657606	1.678071905	4.250052025	3.855491443	3.782827892	3.996931011
ELMO2	6.098790088	6.206662758	6.204668951	6.122382826	5.700328737	5.624188647
ELMO3	-0.902389203	-0.100051014	-0.161653263	0.486456956	0.712815854	0.783247097
ELMOD1/LOC643923	4.390942773	3.510708793	4.618121168	4.431088034	5.005175391	5.954754665
ELMOD2	7.256925729	6.806298276	6.656996822	6.698287944	6.811124187	6.740064059
ELMOD3	4.291456216	4.035447961	3.903231131	3.798465321	4.470862199	4.437227739
ELMSAN1	5.074334166	6.074484029	4.9721412	5.399512924	6.039116455	6.715824748
ELN	-1.282789701	-0.205896101	0.772307975	0.386259141	6.983540897	6.726381667
ELOF1	5.151493552	5.129076903	4.79753184	5.179272174	5.788503013	5.777235586
ELOVL1	5.999323578	5.864409033	4.793323684	4.744268755	5.01252398	5.287435356
ELOVL2	4.3652726	4.604664415	6.27452259	6.471122414	7.632842561	7.769394886
ELOVL2-AS1	-3.023269779	-2.321928095	0.549915554	-0.098505545	2.297484916	2.054848477
ELOVL3	-4.60823228	-0.321928095	-0.298672743	0	-2.19759996	0
ELOVL4	4.806014654	3.262884117	3.34553831	3.347523931	1.914181795	1.28273632
ELOVL5	6.940613118	7.756469591	7.752567976	7.790622184	8.135858036	8.000619775
ELOVL6	7.057948414	8.168727268	5.651166528	5.848472717	6.41467678	6.722329399
ELOVL7	-2.59946207	-0.584241333	0.286881148	-1.418889825	-0.288064643	-1.268816758
ELP2	6.521380584	6.651338766	5.873567152	6.07918608	6.094362765	6.283032775
ELP3	6.295980101	6.34321237	6.073198987	6.077200264	6.220194502	6.285217246
ELP4	4.424519044	4.38294387	4.508999026	4.618238656	4.841671268	4.856188951
ELP5	4.512985335	5.050022751	5.076687352	5.307246355	5.516298866	5.649989017
ELP6	4.548929769	4.909917078	4.037909298	4.300416628	4.543619608	4.429281193
ELSPBP1	0	-2.321928095	-0.161653263	-3.426625474	-2.19759996	0
ELTD1	0	-1.098505545	-0.035046947	0	-0.734563104	0
EMB	-4.60823228	-3.899695094	0.466757616	-3.426625474	-1.023269779	-4.083141235
EMBP1	-1.142417045	-0.907792562	0.286881148	0	0.126972856	0
EMC1	6.680282156	6.818275392	7.111865964	7.291014101	7.333468459	7.67869168
EMC10	5.303525058	4.871005775	5.901301362	6.265849421	5.907467558	5.907034858
EMC2	5.61093624	5.862748926	5.741655738	5.783901862	6.035513944	5.978035423
EMC3	6.694100147	6.51812594	5.348374075	5.389910925	5.674319403	5.744053428
EMC4	5.159830981	4.913080885	5.584271044	5.98235477	5.903544475	5.940894963
EMC6	-0.795859283	-2.321928095	-1.621488377	-1.098505545	0.126972856	-0.267079618
EMC7	5.60730072	5.20143783	5.498633833	5.570857554	5.795611118	5.651683181
EMC8	4.656381957	5.058706127	4.564561085	4.754246162	4.937344392	5.044437837
EMC9	2.727484858	3.262884117	1.701770822	2.708628697	3.240161655	3.125155131
EMCN	0	-1.905088353	0.839153387	0	-0.49410907	0
EMCN-IT3	-4.60823228	0	-1.621488377	0	-2.60823228	0
EMD	4.546338877	5.302355611	4.627606838	4.92808602	4.616063576	4.975309185
EME1	2.996569524	4.153643226	3.806014654	3.798465321	5.281253134	4.908476688
EME2	-0.902389203	-1.905088353	-0.813499442	0.486456956	0.197865391	0.879705766
EMG1	4.421761895	4.423847055	4.867550571	5.212335874	4.892973815	5.130065982
EMID1	1.483880254	1.64754477	0.549915554	0.749319725	3.367790393	2.66698377
EMILIN1	-2.017417053	-1.098505545	-1.035046947	-0.836501268	3.281253134	3.283032775
EMILIN2	-0.144010303	0.847996907	-0.161653263	0.164786278	5.955243048	5.97260076
EMILIN3	-0.603840511	0.950841638	-0.450084446	-0.836501268	0.663572335	0.247319935
EML1	5.996524332	5.852797893	5.615710551	5.573707772	5.784216043	5.908476688
EML2	4.943499424	4.211868831	4.167598785	4.405924306	4.412849256	4.706862041
EML3	3.61093624	4.148201999	3.225120656	3.634593268	3.759688488	4.125155131
EML4	7.031428281	7.27592893	6.900323431	6.966280486	6.794896685	6.743259129
EML5	2.727484858	3.070217568	4.030777472	3.92808602	3.367790393	3.409255147
EML6	2.054848477	2.468061924	3.863542051	3.545103481	3.593353771	2.867896464
EMP1	7.520736527	6.999052921	8.406919266	8.132011251	5.855341933	6.871646546
EMP2	5.564042761	7.076623225	3.9721412	3.971681494	6.469055667	6.728804855
EMP3	6.018678679	6.217036793	5.786962216	5.783901862	6.719142361	7.036613224
EMR1	-2.279283757	-0.584241333	1.286881148	-1.836501268	0.805705185	0
EMR2	-4.60823228	-0.321928095	1.423847055	-1.418889825	1.12763328	-1.268816758
EMR3	0	-1.321928095	0.186500558	0	-0.10780329	-4.083141235
EMR4P	0	0.736388401	1.737254104	-2.418889825	0.612588407	-2.490050854
EMX1	-3.60823228	-3.899695094	-2.61705613	-3.426625474	-1.873027144	0
EMX2	0	-0.736965594	-1.621488377	-3.426625474	-1.60823228	0
EMX2OS	0	-0.907792562	1.423847055	-1.418889825	-0.386468347	-4.083141235
EN1	1.736388401	2.242754922	-0.035046947	0.279768422	3.21490191	3.192194165
EN2	-0.01887801	0.41467678	2.46727948	2.769136983	1.297484916	1.480265122
ENAH	8.96005118	9.251837419	8.736980246	8.773791982	8.674901963	8.732428631
ENAM	0	-0.100051014	1.664937877	0	0.612588407	0
ENC1	9.612831646	8.71633591	9.275847474	9.286271273	8.057574824	8.013931171
ENDOD1	8.183089461	7.306016106	7.627628724	7.606560671	7.702588288	7.789664052
ENDOG	-0.434402824	0.485426827	-1.2968993	0.164786278	0.50589093	0.317304068
ENDOU	-2.279283757	-1.321928095	0.466757616	0	0.849599011	-0.267079618
ENDOV	1.904580435	2.023610215	2.023610215	2.279768422	2.573616894	2.66698377
ENG	2.083043129	2.468061924	2.46727948	3.022367813	0.612588407	0.732920382
ENGASE	3.235880204	2.600745498	2.887525271	3.486199493	3.456543339	3.646623508
ENHO	3.216765256	3.104168895	0.186500558	1.038436182	2.360083296	2.464668267
ENKD1	1.204140717	1.925619712	2.187134291	2.749319725	2.638305577	2.879705766
ENKUR	6.260025656	5.476608509	4.280585203	4.223190835	3.09085343	3.085424656
ENO1	8.179207471	9.191108579	9.501074843	9.975279087	9.750031952	10.37591369
ENO1-AS1	-1.142417045	-2.910501849	-1.035046947	-1.836501268	-1.873027144	-0.751465164
ENO2	7.971681494	8.919262606	6.937167811	7.345875349	7.501168415	8.218083671
ENO3	0.303342394	1.3021728	0.839153387	0.164786278	1.197865391	1.247319935
ENO4	0.396159489	0.263034406	1.023610215	0.82700601	-0.610433188	-0.614845103
ENOPH1	7.030071177	6.728628018	6.951459576	7.029519144	6.998409905	7.110968694
ENOSF1	3.771674334	4.023610215	4.374065718	4.455886105	4.062898817	3.562059213
ENOX1	1.586404475	1.678071905	2.964583463	2.883034236	0.126972856	-0.074000581
ENOX2	4.47612242	4.864384269	3.926568791	3.945701333	3.955219795	3.401220862
ENPEP	0.888304895	0	0.549915554	0	-0.10780329	-4.083141235
ENPP1	2.663344619	2.359802261	3.43496176	3.20867332	0.935082523	-0.905088353
ENPP2	4.92799124	4.401220862	1.589284107	-0.251538767	0.759581973	-3.070966521
ENPP3	-1.434402824	-1.321928095	1.423847055	-0.612637459	-0.194294815	-4.083141235
ENPP4	3.586404475	3.137339572	2.023610215	1.749319725	-0.49410907	-4.083141235
ENPP5	-3.60823228	-2.321928095	0.079975377	0	-1.023269779	0
ENPP6	4.267011359	4.28273632	-0.450084446	-3.426625474	1.663572335	1.732920382
ENPP7	0	-2.910501849	-2.61705613	0	-4.184424571	0
ENSA	7.599354991	7.825925515	7.406919266	7.332564731	7.902218324	7.758762875
ENTHD1	0	-1.586405918	0.186500558	0	-1.023269779	0
ENTHD2	2.709511214	2.262733813	1.379620962	1.971589536	2.034215715	2.075190314
ENTPD1	6.500563071	6.734059245	6.167598785	6.124307454	5.694239472	5.478130527
ENTPD2	-2.017417053	-1.905088353	-2.61705613	-3.426625474	-2.19759996	0
ENTPD3	-0.354759487	1.378511623	1.134878054	-0.836501268	-0.873027144	-1.268816758
ENTPD3-AS1	1.204140717	2.023610215	1.664937877	1.437227739	1.663572335	1.134878054
ENTPD4	7.009481545	6.925014348	5.793323684	5.648120259	5.675872374	5.58369959
ENTPD5	2.996569524	3.544114402	4.059182199	3.73920004	3.442147307	3.368349306
ENTPD6	5.242107042	4.944671071	5.708380392	6.215969746	5.118401258	5.61721031
ENTPD7	4.454636534	5.20143783	3.674347654	3.769136983	3.014890848	3.115366237
ENTPD8	-4.60823228	0	-3.625934282	-3.426625474	-1.388355457	-3.070966521
ENY2	5.94927812	6.028082868	6.129571527	6.194047642	6.359134582	6.257519848
EOGT	4.10400111	3.814037648	4.045006042	3.919149363	3.782827892	3.801986364
EOMES	6.373891772	7.227336763	0.286881148	0	-1.60823228	0
EP300	6.333996118	6.58877459	6.185450323	6.249995159	5.875632641	6.206252493
EP400	6.522024353	7.186985785	5.830914448	6.162431613	5.443938115	5.464635597
EP400NL	0.396159489	1.340847077	0.379620962	0.667210912	0.328836464	0.094911647
EPAS1	3.327399946	2.834306703	6.638276611	6.89788175	8.235693557	8.93057473
EPB41	4.282291525	5.604664415	5.56208975	5.370513052	3.950188433	4.044394119
EPB41L1	4.837489176	5.380625564	4.292560912	4.030512652	3.663458482	3.625971791
EPB41L2	7.126663179	7.802425891	6.326609251	6.393124419	7.449808955	7.229251434
EPB41L3	2.505128742	2.552377071	0.286881148	-3.426625474	0.560714954	-4.083141235
EPB41L4A	3.138159145	2.913033	4.456543339	4.286733323	4.00027048	3.693654217
EPB41L4A-AS1	3.691199135	2.861161366	3.488257913	3.568032105	3.256708768	3.417379976
EPB41L4B	1.327112471	1.616357697	2.079975377	-2.418889825	2.145351386	2.054848477
EPB41L5	7.065496918	7.131836387	6.583052672	6.603092189	6.604783004	6.491532462
EPB42	0	-2.910501849	0.466757616	0	-0.386468347	-4.083141235
EPB49	2.596219579	1.975630186	0.964953053	0.971589536	1.805705185	0.247319935
EPC1	6.539996262	6.176382618	4.594011022	4.623749831	4.745075948	4.764685853
EPC2	6.488048988	6.075896254	5.769877505	5.726558779	6.090895762	6.085339669
EPCAM	-2.017417053	-0.907792562	-1.035046947	-3.426625474	-0.386468347	-1.074000581
EPDR1	5.894478266	5.703931251	5.475084883	5.788790099	5.896925709	6.119003346
EPG5	7.028701747	6.955545297	4.665108479	4.718909554	6.066412146	5.851774023
EPGN	-3.023269779	-0.321928095	0.286881148	-1.418889825	-1.388355457	0
EPHA1	-0.795859283	0.678071905	1.508935662	1.386810946	1.914181795	1.758303177
EPHA10	-1.282789701	0.899948986	0.627606838	-2.418889825	-0.194294815	-2.490050854
EPHA1-AS1	0.605968359	1.092883966	2.665165342	1.749319725	3.081680489	2.745667602
EPHA2	4.141432791	0.899948986	5.774154507	6.253535517	4.463687842	3.975355047
EPHA3	9.56434768	9.389399027	7.782185748	7.728457962	4.906169068	4.96988724
EPHA4	6.964098232	6.157650097	5.445792905	5.510075782	5.875632641	6.036613224
EPHA5	4.872336288	4.692817726	3.692538788	3.590602019	0.849599011	-2.077041036
EPHA6	-4.60823228	-0.736965594	1.379620962	-3.426625474	-0.288064643	0
EPHA7	4.576522138	5.224773478	2.310340121	1.788685711	0.560714954	-2.077041036
EPHA8	-4.60823228	-2.910501849	-1.2968993	-3.426625474	-0.734563104	0
EPHB1	4.66106548	5.126353435	0.627606838	-0.251538767	0.612588407	-0.905088353
EPHB2	3.663458482	3.104168895	3.789103218	4.13389227	4.715399212	4.723121646
EPHB3	5.439656379	5.467964142	5.298585006	6.034677931	4.709400929	4.464602926
EPHB4	5.971221642	5.827615814	5.42683501	5.76420813	6.259799747	6.339101745
EPHB6	-2.279283757	-0.907792562	0.466757616	-0.836501268	0.612588407	-4.083141235
EPHX1	5.567788797	5.747548526	3.903231131	3.997202067	4.838901357	4.58369959
EPHX2	3.677395483	3.639810978	2.079975377	1.533563348	0.712815854	-0.373327247
EPHX3	-3.023269779	-1.098505545	-0.161653263	-1.418889825	-0.49410907	-2.490050854
EPHX4	0.566571641	0.340277405	-1.035046947	0	-1.60823228	0
EPM2A	3.473397292	3.441616269	3.692538788	3.634593268	3.136355469	3.625971791
EPM2AIP1	7.671866543	7.319924966	6.603700518	6.598930881	6.804092291	6.618958061
EPN1	3.430017587	3.662775172	3.879509735	4.418527302	4.100136671	4.326321618
EPN2/EPN2-IT/LOC79999	6.924586879	6.802852362	5.95144792	6.253535517	7.191365246	6.946450153
EPN2-AS1	0.039840265	1.45048546	-0.619270551	-0.836501268	0.126972856	-0.267079618
EPN3	-1.282789701	-1.321928095	-0.450084446	-2.418889825	-0.386468347	-1.268816758
EPO	0	-2.910501849	-2.61705613	0	-1.873027144	-2.490050854
EPOR	2.51551062	2.76532257	1.549422746	1.038436182	2.663572335	2.758303177
EPPIN/EPPIN-WFDC6	0	-1.905088353	1.508935662	-1.418889825	0.126972856	0
EPPK1	1.839556544	-0.736965594	-0.619270551	0	-0.610433188	-1.751465164
EPRS	8.347173986	8.564843037	7.805969527	7.810565208	8.067595697	8.076174257
EPS15	6.409238172	6.523358083	6.4751011	6.530632624	7.037327307	6.982115145
EPS15L1	4.245267467	4.674121633	4.298585006	4.584962501	5.131918679	5.226970858
EPS8	6.806001761	6.434995109	5.304511042	5.205040555	6.523185552	6.500069049
EPS8L1	-3.023269779	-3.899695094	0.079975377	-1.418889825	-0.10780329	-2.490050854
EPS8L2	-0.281035664	-2.321928095	-1.621488377	-1.418889825	-0.734563104	0.569491092
EPS8L3	0	-0.907792562	0.379620962	0	-0.49410907	0
EPSTI1	-0.516635639	-1.098505545	0.964953053	-0.420819852	-2.19759996	-4.083141235
EPT1	7.900444199	7.82380667	7.254688517	7.319121127	7.416062801	7.30648099
EPX	-0.795859283	-1.098505545	0.286881148	-0.098505545	-0.49410907	-1.268816758
EPYC	0	-2.910501849	-0.161653263	0	-1.873027144	0
EQTN	-3.60823228	-1.905088353	-1.035046947	-0.612637459	-0.610433188	-1.074000581
ERAL1	4.951214764	5.126353435	3.822628187	4.063157759	4.753871915	4.770987575
ERAP1	7.088364244	7.087971938	5.485620032	5.461986859	6.782067772	6.902037391
ERAP2	6.813947893	6.493791417	6.637088528	6.523326715	6.542753311	6.285217246
ERAS	0	-3.899695094	0	0	-4.184424571	0
ERBB2	5.36960607	5.309649149	2.964583463	3.179192539	5.00027048	5.285217246
ERBB2IP	8.340228438	8.371942136	8.247367411	8.169930011	8.572029402	8.540186172
ERBB3	1.736388401	4.196213585	3.237716668	2.307137042	3.206330648	2.054848477
ERBB4	-2.279283757	0.485426827	2.237563718	-0.098505545	2.420078116	1.569491092
ERC1	6.931895759	7.363206128	6.407607682	6.505636912	6.578636862	6.619838478
ERC2	-3.023269779	-0.100051014	4.052155017	3.817725573	1.9347052	2.283032775
ERC2-IT1	0	-2.910501849	0.379620962	-1.098505545	-0.734563104	-2.077041036
ERCC1	5.040454121	5.255311886	5.328082471	5.810571635	5.403540418	5.489639266
ERCC2	3.546338877	3.736821317	3.368349306	4.156801084	3.65729701	3.625971791
ERCC3	5.957914599	6.138671142	5.437693822	5.533532202	5.892973815	5.952007339
ERCC4	6.442379574	6.210564203	5.222070355	5.137749417	5.229664823	5.236071611
ERCC5	0.566571641	-0.205896101	1.508935662	2.601696516	0.612588407	1.012926174
ERCC6	5.256142627	5.198808432	3.728464765	3.749319725	4.095502518	3.897046762
ERCC6L	3.440952198	4.874255977	4.206252493	4.04692754	5.906169068	5.173407308
ERCC6L2	6.259253653	6.108336267	5.069702167	5.251756958	4.860764203	4.60496087
ERCC8	4.866265099	5.245191393	5.393725081	5.536457047	5.165268812	5.156679756
EREG	-1.282789701	-2.910501849	0.379620962	0	-0.386468347	0
ERF	4.405039322	4.824207771	5.440387497	6.02021326	5.736253088	6.161484639
ERG	0	-0.736965594	1.286881148	-1.836501268	0.328836464	0
ERGIC1	6.978287168	7.34321237	6.906205153	7.077200264	7.087431017	7.175185244
ERGIC2	6.253043795	6.084425744	5.883523069	5.945654519	6.21490191	6.02087996
ERGIC3	6.656953933	7.152254416	7.331714172	7.562334021	7.019212632	7.348595385
ERH	7.80016219	8.046016239	8.564888753	8.479456935	8.466610807	8.209141398
ERI1	7.892469959	7.28273632	5.947666157	5.894502518	6.581110175	6.423326047
ERI2	5.259272487	5.219633206	4.907179106	4.975951116	5.698801885	5.182851176
ERI3	5.382459755	5.556429415	5.124534929	5.461986859	5.630463719	5.644865723
ERICH1	3.745344912	3.527570837	2.445726703	2.827209306	3.540151292	3.425325019
ERICH1-AS1	0	-3.899695094	0	0	-4.184424571	0
ERLEC1	6.946882887	6.850299373	6.316344896	6.253535517	6.77200439	6.606708711
ERLIN1	6.507096905	7.069476621	4.622871799	4.70348835	5.445759804	5.258631984
ERLIN2	7.396262261	7.089381622	6.598871346	6.593368712	6.935424387	7.175774077
ERMAP	5.08138224	5.250241562	2.754673754	2.194087052	4.724377422	4.77720928
ERMN	-1.142417045	-0.907792562	1.627606838	0.386259141	-0.10780329	-4.083141235
ERMP1	4.564012265	4.754673754	4.863542051	4.892245292	5.007644031	4.936685047
ERN1	4.144780586	3.510708793	3.107687869	3.13389227	2.903616775	2.936779257
ERN2	-3.60823228	-1.905088353	0.186500558	-3.426625474	-0.873027144	-2.490050854
ERO1L	6.34862194	7.516030911	5.286585483	5.642730449	6.474387369	7.366348445
ERO1LB	5.450551443	4.950888284	3.737254104	3.486199493	4.113867159	4.210856386
ERP27	1.124328135	0.950841638	-0.035046947	0	-1.388355457	-4.083141235
